reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,rating_num,true_sentiment,predicted_sentiment,emotion,cleaned_review,normalized_review
27642,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,565",5 years ago,Too much waiting seems like the staffs don't know how a fast food restaurant suppose to be run. On top of the wait they forget items that you pay for so make sure to ask for a receipt if something not right with this McDonalds please report it call and complain.,2 stars,2,Negative,Negative,neutral,too much waiting seems like the staffs dont know how a fast food restaurant suppose to be run on top of the wait they forget items that you pay for so make sure to ask for a receipt if something not right with this mcdonalds please report it call and complain,too much wait seem like the staff dont know how a fast food restaur suppos to be run on top of the wait they forget item that you pay for so make sure to ask for a receipt if someth not right with thi mcdonald pleas report it call and complain
7137,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",3 years ago,"Service good,tables extremely dirty..not enough employees to come out from back counter to even help wipe down",2 stars,2,Negative,Negative,sadness,service goodtables extremely dirtynot enough employees to come out from back counter to even help wipe down,servic goodtabl extrem dirtynot enough employe to come out from back counter to even help wipe down
29999,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",a year ago,"Easily the worst fast food experience. My girlfriend and I were feeling sick from needing to eat something and stopped here. Location is 24hr but the doors were locked to stop ppl coming in. A customer let us in and we were greeted to customers demanding refunds, ridiculous wait times, and them being out of many items. Staff is very rude and condescending, and the place is very poorly managed.",1 star,1,Negative,Negative,disgust,easily the worst fast food experience my girlfriend and i were feeling sick from needing to eat something and stopped here location is hr but the doors were locked to stop ppl coming in a customer let us in and we were greeted to customers demanding refunds ridiculous wait times and them being out of many items staff is very rude and condescending and the place is very poorly managed,easili the worst fast food experi my girlfriend and i were feel sick from need to eat someth and stop here locat is hr but the door were lock to stop ppl come in a custom let us in and we were greet to custom demand refund ridicul wait time and them be out of mani item staff is veri rude and condescend and the place is veri poorli manag
12203,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",5 years ago,"Very Busy, but the staff was efficient and friendly",4 stars,4,Positive,Positive,neutral,very busy but the staff was efficient and friendly,veri busi but the staff wa effici and friendli
7509,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",a year ago,Ok,5 stars,5,Positive,Positive,neutral,ok,ok
5385,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,2 years ago,Last 4 visit I went to two different McDonald order shank still not working.,3 stars,3,Neutral,Negative,sadness,last visit i went to two different mcdonald order shank still not working,last visit i went to two differ mcdonald order shank still not work
11771,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",7 years ago,It A Good Place,5 stars,5,Positive,Positive,joy,it a good place,it a good place
19376,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Lord for the life of me why canï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1 star,1,Negative,Negative,sadness,lord for the life of me why can,lord for the life of me whi can
7488,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,Life saver at night time,5 stars,5,Positive,Positive,fear,life saver at night time,life saver at night time
18549,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,5 years ago,They suck,1 star,1,Negative,Negative,disgust,they suck,they suck
19041,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,4 years ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
16125,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",a year ago,Neutral,3 stars,3,Neutral,Negative,disgust,neutral,neutral
6073,McDonald's,Fast food restaurant,"262 Canal St, New York, NY 10013, United States",40.7185138,-74.0011677,"3,196",3 years ago,Food was fast fresh and hot. Place was clean with rapid service,4 stars,4,Positive,Positive,neutral,food was fast fresh and hot place was clean with rapid service,food wa fast fresh and hot place wa clean with rapid servic
22757,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",5 years ago,Full of homeless people that freaked my kids out.  Won't go back.,1 star,1,Negative,Negative,neutral,full of homeless people that freaked my kids out wont go back,full of homeless peopl that freak my kid out wont go back
30180,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",5 years ago,"Took forever, which I've gotten used too, being a very popular location close to the tourist traps of international drive. But the service and order quality has been way less that satisfactory more times than I could count. And not to forget, neither of my kids of my kids even got the ""Pokemon toy"" or any toy for that matter that they asked for.",1 star,1,Negative,Negative,neutral,took forever which ive gotten used too being a very popular location close to the tourist traps of international drive but the service and order quality has been way less that satisfactory more times than i could count and not to forget neither of my kids of my kids even got the pokemon toy or any toy for that matter that they asked for,took forev which ive gotten use too be a veri popular locat close to the tourist trap of intern drive but the servic and order qualiti ha been way less that satisfactori more time than i could count and not to forget neither of my kid of my kid even got the pokemon toy or ani toy for that matter that they ask for
5426,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,a year ago,I love fish fillet sandwich and fries,5 stars,5,Positive,Positive,joy,i love fish fillet sandwich and fries,i love fish fillet sandwich and fri
18448,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,5 years ago,They couldn't get an order right if their life depended on it.,1 star,1,Negative,Negative,neutral,they couldnt get an order right if their life depended on it,they couldnt get an order right if their life depend on it
26367,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",5 years ago,Great food and staff but the crowd is a bit sketchy,3 stars,3,Neutral,Negative,fear,great food and staff but the crowd is a bit sketchy,great food and staff but the crowd is a bit sketchi
23967,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",7 years ago,Food is fresh during day and usually served fresh.,5 stars,5,Positive,Positive,neutral,food is fresh during day and usually served fresh,food is fresh dure day and usual serv fresh
10017,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
5212,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",2 years ago,Neutral,3 stars,3,Neutral,Negative,disgust,neutral,neutral
21308,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",a year ago,"One car in front of me , they order big mac meal, 17 mins to get it. Worst customer service ever",2 stars,2,Negative,Negative,disgust,one car in front of me they order big mac meal mins to get it worst customer service ever,one car in front of me they order big mac meal min to get it worst custom servic ever
32039,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,Grey spot to dine,4 stars,4,Positive,Negative,neutral,grey spot to dine,grey spot to dine
20571,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,5 years ago,Ordered a 10 piece nugget meal only for 8 nuggets.,1 star,1,Negative,Negative,neutral,ordered a piece nugget meal only for nuggets,order a piec nugget meal onli for nugget
16149,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",2 years ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
21531,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",2 years ago,Just at the drive thru but food was good and fast,4 stars,4,Positive,Positive,neutral,just at the drive thru but food was good and fast,just at the drive thru but food wa good and fast
